experiment_id,template,question_id,question,true_answer,generated_answer,exact_match,f1_score,token_overlap,answer_length,question_type,timestamp,experiment_timestamp,model_used,num_questions
final_targeted_20250708_160041,detailed_explanation,262,Who demonstrated that P= NP implies problems not present in P or NP-complete?,Ladner,vinay deolalik,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:11:42.103285,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,detailed_explanation,263,What is the name for a problem that meets Ladner's assertion?,NP-intermediate problems,aphasia,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:11:42.478351,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,detailed_explanation,264,What is an example of an NP-intermediate problem not known to exist in P or NP-complete? ,graph isomorphism problem,true,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:11:42.869724,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,detailed_explanation,265,What is the problem attributed to defining if two finite graphs are isomorphic?,The graph isomorphism problem,graph isomorphism,0.0,0.6666666666666666,0.5,2,SQuAD baseline,2025-07-08T16:11:43.028931,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,detailed_explanation,266,What class is most commonly not ascribed to the graph isomorphism problem in spite of definitive determination?,NP-complete,metalloid,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:11:43.180182,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,detailed_explanation,267,What finite hierarchy implies that the graph isomorphism problem is NP-complete? ,polynomial time hierarchy,reduction of the clique problem,0.0,0.0,0.0,5,SQuAD baseline,2025-07-08T16:11:43.344770,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,detailed_explanation,268,To what level would the polynomial time hierarchy collapse if graph isomorphism is NP-complete?,second level,a finite level,0.0,0.4,0.5,3,SQuAD baseline,2025-07-08T16:11:43.742096,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,detailed_explanation,269,Who are commonly associated with the algorithm typically considered the most effective with respect to finite polynomial hierarchy and graph isomorphism?,Laszlo Babai and Eugene Luks,monte carlo tree search,0.0,0.0,0.0,4,SQuAD baseline,2025-07-08T16:11:44.152541,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,detailed_explanation,270,What computational problem is commonly associated with prime factorization?,The integer factorization problem,,0.0,0.0,0.0,0,SQuAD baseline,2025-07-08T16:11:44.276105,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,detailed_explanation,271,The integer factorization problem essentially seeks to determine if the value of of an input is less than what variable? ,k,variable a against variable b,0.0,0.0,0.0,5,SQuAD baseline,2025-07-08T16:11:44.442655,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,detailed_explanation,272,That there currently exists no known integer factorization problem underpins what commonly used system?,modern cryptographic systems,cryptography,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:11:44.599124,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,detailed_explanation,273,What is the most well-known algorithm associated with the integer factorization problem?,the general number field sieve,shor's algorithm,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:11:45.006308,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,detailed_explanation,274,What is the unproven assumption generally ascribed to the value of complexity classes?,suspected to be unequal,evolution,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:11:45.376501,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,detailed_explanation,275,What is an expression that can be used to illustrate the suspected inequality of complexity classes?,P ⊆ NP ⊆ PP ⊆ PSPACE,,0.0,0.0,0.0,0,SQuAD baseline,2025-07-08T16:11:45.499985,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,detailed_explanation,276,"Where can the complexity classes RP, BPP, PP, BQP, MA, and PH be located?",between P and PSPACE,problem / problem,0.0,0.0,0.0,3,SQuAD baseline,2025-07-08T16:11:45.637535,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,detailed_explanation,277,What evidence between and among complexity classes would signify a theoretical watershed for complexity theory?,Proving that any of these classes are unequal,,0.0,0.0,0.0,0,SQuAD baseline,2025-07-08T16:11:45.761750,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,detailed_explanation,278,In what complexity class do complement problems of NP problems exist?,co-NP,decision problems,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:11:45.915651,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,detailed_explanation,279,How do the yes/no answers of a complement problem of NP appear?,reversed,explanations,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:11:46.267650,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,detailed_explanation,280,What is commonly believed to be the value relationship between P and co-NP,not equal,evidence for evolution,0.0,0.0,0.0,3,SQuAD baseline,2025-07-08T16:11:46.654944,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,detailed_explanation,281,What implication can be derived for P and NP if P and co-NP are established to be unequal?,P is not equal to NP,an random variable,0.0,0.0,0.0,3,SQuAD baseline,2025-07-08T16:11:46.795515,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,detailed_explanation,282,What variable is associated with all problems solved within logarithmic space?,L,variable a against variable b,0.0,0.0,0.0,5,SQuAD baseline,2025-07-08T16:11:46.956860,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,detailed_explanation,283,"Though unkown, what are the most commonly ascribed attributes of L in relation to P",strictly contained in P or equal to P,peter mitchell,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:11:47.150148,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,detailed_explanation,284,What lies between L and P that prevents a definitive determination of the relationship between L and P?,complexity classes,the validity of the hypothesis,0.0,0.0,0.0,5,SQuAD baseline,2025-07-08T16:11:47.561847,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,detailed_explanation,285,What are two complexity classes between L and P?,NL and NC,l and p,0.0,0.3333333333333333,0.3333333333333333,3,SQuAD baseline,2025-07-08T16:11:47.946191,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,detailed_explanation,286,What is unknown about the complexity classes between L and P that further prevents determining the value relationship between L and P?,if they are distinct or equal classes,pcp theorem,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:11:48.102594,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,detailed_explanation,287,Problems capable of theoretical solutions but consuming unreasonable time in practical application are known as what?,intractable problems,heuristics,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:11:48.245999,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,detailed_explanation,288,Intractable problems lacking polynomial time solutions necessarily negate the practical efficacy of what type of algorithm?,exponential-time algorithms,iterative method,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:11:48.393783,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,detailed_explanation,289,"If NP is not equal to P, viewed through this lens, what type of problems can also be considered intractable?",NP-complete problems,,0.0,0.0,0.0,0,SQuAD baseline,2025-07-08T16:11:48.727590,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,detailed_explanation,290,What eponymous variation of arithmetic presents a decision problem not evidenced in P?,Presburger arithmetic,factorials n!,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:11:49.150384,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,detailed_explanation,291,"Despite the Presburger problem, and in view of intractability, what has been done to establish solutions in reasonable periods of time?",algorithms have been written,backwards induction,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:11:49.298266,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,detailed_explanation,292,What is an example of a problem to which effective algorithms have provided a solution in spite of the intractability associated with the breadth of sizes?,NP-complete knapsack problem,reachability,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:11:49.450761,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,detailed_explanation,293,How quickly can an algorithm solve an NP-complete knapsack problem?,in less than quadratic time,quadratic knapsack problem,0.0,0.25,0.2,3,SQuAD baseline,2025-07-08T16:11:49.624448,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,detailed_explanation,294,What is the example of another problem characterized by large instances that is routinely solved by SAT handlers employing efficient algorithms?,NP-complete Boolean satisfiability problem,Boolean satisfiability problem,0.0,0.8571428571428571,0.75,3,SQuAD baseline,2025-07-08T16:11:50.028346,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,detailed_explanation,295,What tactic did researchers employ to offset the former deficit of work surrounding the complexity of algorithmic problems?,foundations were laid out,conceptual definition,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:11:50.423563,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,detailed_explanation,296,Who was the most influential researcher among those grappling with the deficit of work surrounding the complexity posed by algorithmic problems?,Alan Turing,alan turing,1.0,1.0,1.0,2,SQuAD baseline,2025-07-08T16:11:50.574251,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,detailed_explanation,297,What theoretical device is attributed to Alan Turing?,Turing machines,the,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:11:50.705420,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,detailed_explanation,298,In what year was the Alan Turing's definitional model of a computing device received?,1936,1950,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:11:50.868468,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,detailed_explanation,299,In the most basic sense what did a Turing machine emulate?,a computer,an arbitrary turing machine,0.0,0.0,0.0,4,SQuAD baseline,2025-07-08T16:11:51.268029,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,detailed_explanation,300,What paper is commonly considered the bellwether ushering in systematic studies computational complexity?,On the Computational Complexity of Algorithms,white paper,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:11:51.661496,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,detailed_explanation,301,"What individuals were responsible for authoring ""On the Computational Complexity of Algorithms""?",Juris Hartmanis and Richard Stearns,alan turing,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:11:51.853632,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,detailed_explanation,302,In what year was Hatmanis and Stearn's seminal work in computational complexity received? ,1965,1970,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:11:51.980883,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,detailed_explanation,303,"What complex measurements were defined by ""On the Computational Complexity of Algorithms""?",time and space,algorithm's frame,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:11:52.146447,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,detailed_explanation,304,"In what year did Edmond's characterize a ""good"" algorithm?",1965,1876,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:11:52.540826,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,detailed_explanation,305,Who provided a definition of linear bounded automata in 1960?,John Myhill,,0.0,0.0,0.0,0,SQuAD baseline,2025-07-08T16:11:52.881088,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,detailed_explanation,306,In what year did Raymond Sullivan publish a study of rudimentary sets?,1961,"march 28, 1992",0.0,0.0,0.0,3,SQuAD baseline,2025-07-08T16:11:53.040875,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,detailed_explanation,307,"In 1962, who was responsible for the authorship of a paper published on real time-computations?",Hisao Yamada,real - time quantum states,0.0,0.0,0.0,5,SQuAD baseline,2025-07-08T16:11:53.199448,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,detailed_explanation,308,What is the concrete choice typically assumed by most complexity-theoretic theorems?,input encoding,empiricism,0.0,0.0,0.0,1,SQuAD baseline,2025-07-08T16:11:53.330294,20250708_161845,facebook/rag-token-nq,500
final_targeted_20250708_160041,detailed_explanation,309,"In the effort of maintaining a level of abstraction, what choice is typically left independent?",encoding,abstraction principle,0.0,0.0,0.0,2,SQuAD baseline,2025-07-08T16:11:53.713129,20250708_161845,facebook/rag-token-nq,500
