experiment_id,template,question_id,original_question,base_question,formatted_question,true_answer,generated_answer,exact_match,f1_score,token_overlap,answer_length,had_original_question_mark,timestamp
question_mark_20250710_060653,with_question_mark,229,The hardest problems in NP can be analogously written as what class of problems?,The hardest problems in NP can be analogously written as what class of problems,The hardest problems in NP can be analogously written as what class of problems?,NP-complete,decision problems,0.0,0.0,0.0,2,True,2025-07-10T06:22:16.968725
question_mark_20250710_060653,with_question_mark,230,NP complete problems contain the lowest likelihood of being located in what problem class?,NP complete problems contain the lowest likelihood of being located in what problem class,NP complete problems contain the lowest likelihood of being located in what problem class?,NP,decision problem,0.0,0.0,0.0,2,True,2025-07-10T06:22:17.543666
question_mark_20250710_060653,with_question_mark,231,"If P = NP is unsolved, and reduction is applied to a known NP-complete problem vis a vis Π2 to  Π1, what conclusion can be drawn for Π1?","If P = NP is unsolved, and reduction is applied to a known NP-complete problem vis a vis Π2 to  Π1, what conclusion can be drawn for Π1","If P = NP is unsolved, and reduction is applied to a known NP-complete problem vis a vis Π2 to  Π1, what conclusion can be drawn for Π1?",there is no known polynomial-time solution,2018,0.0,0.0,0.0,1,True,2025-07-10T06:22:18.055656
question_mark_20250710_060653,with_question_mark,232,"If polynomial time can be utilized within an NP-complete problem, what does the imply P is equal to?","If polynomial time can be utilized within an NP-complete problem, what does the imply P is equal to","If polynomial time can be utilized within an NP-complete problem, what does the imply P is equal to?",NP,completeness,0.0,0.0,0.0,1,True,2025-07-10T06:22:18.793544
question_mark_20250710_060653,with_question_mark,233,What complexity class is characterized by a computational tasks and efficient algorithms?,What complexity class is characterized by a computational tasks and efficient algorithms,What complexity class is characterized by a computational tasks and efficient algorithms?,P,computational algorithms,0.0,0.0,0.0,2,True,2025-07-10T06:22:19.344793
question_mark_20250710_060653,with_question_mark,234,What hypothesis is associated with the complexity class of P viewed as a mathematical abstraction with efficient algorithmic functionality?,What hypothesis is associated with the complexity class of P viewed as a mathematical abstraction with efficient algorithmic functionality,What hypothesis is associated with the complexity class of P viewed as a mathematical abstraction with efficient algorithmic functionality?,Cobham–Edmonds thesis,efficiently solvable,0.0,0.0,0.0,2,True,2025-07-10T06:22:19.760009
question_mark_20250710_060653,with_question_mark,235,What complexity class is commonly characterized by unknown algorithms to enhance solvability?,What complexity class is commonly characterized by unknown algorithms to enhance solvability,What complexity class is commonly characterized by unknown algorithms to enhance solvability?,NP,non-coding,0.0,0.0,0.0,1,True,2025-07-10T06:22:20.254662
question_mark_20250710_060653,with_question_mark,236,What is an example of a problem that rests within the NP complexity class?,What is an example of a problem that rests within the NP complexity class,What is an example of a problem that rests within the NP complexity class?,Boolean satisfiability problem,decision problems,0.0,0.0,0.0,2,True,2025-07-10T06:22:20.713360
question_mark_20250710_060653,with_question_mark,237,In what theoretical machine is it confirmed that a problem in P belies membership in the NP class?,In what theoretical machine is it confirmed that a problem in P belies membership in the NP class,In what theoretical machine is it confirmed that a problem in P belies membership in the NP class?,Turing machines,patrick's test,0.0,0.0,0.0,2,True,2025-07-10T06:22:21.468876
question_mark_20250710_060653,with_question_mark,238,"If P is ultimately proven to be equal tot NP, what effect would this have on the efficiency of problems?","If P is ultimately proven to be equal tot NP, what effect would this have on the efficiency of problems","If P is ultimately proven to be equal tot NP, what effect would this have on the efficiency of problems?",more efficient solutions,,0.0,0.0,0.0,0,True,2025-07-10T06:22:22.002551
question_mark_20250710_060653,with_question_mark,239,What is a particular problem in biology that would benefit from determining that P = NP?,What is a particular problem in biology that would benefit from determining that P = NP,What is a particular problem in biology that would benefit from determining that P = NP?,protein structure prediction,,0.0,0.0,0.0,0,True,2025-07-10T06:22:22.609083
question_mark_20250710_060653,with_question_mark,240,What is the prize offered for finding a solution to P=NP?,What is the prize offered for finding a solution to P=NP,What is the prize offered for finding a solution to P=NP?,"$1,000,000","us $1,000,000",0.0,0.6666666666666666,1.0,2,True,2025-07-10T06:22:23.237254
question_mark_20250710_060653,with_question_mark,241,Who demonstrated that P= NP implies problems not present in P or NP-complete?,Who demonstrated that P= NP implies problems not present in P or NP-complete,Who demonstrated that P= NP implies problems not present in P or NP-complete?,Ladner,vinay deolalik,0.0,0.0,0.0,2,True,2025-07-10T06:22:23.762730
question_mark_20250710_060653,with_question_mark,242,What is the name for a problem that meets Ladner's assertion?,What is the name for a problem that meets Ladner's assertion,What is the name for a problem that meets Ladner's assertion?,NP-intermediate problems,what turns you on,0.0,0.0,0.0,4,True,2025-07-10T06:22:24.243099
question_mark_20250710_060653,with_question_mark,243,What is an example of an NP-intermediate problem not known to exist in P or NP-complete? ,What is an example of an NP-intermediate problem not known to exist in P or NP-complete?,What is an example of an NP-intermediate problem not known to exist in P or NP-complete??,graph isomorphism problem,,0.0,0.0,0.0,0,False,2025-07-10T06:22:24.643843
